0,1,2,3,4,5,6
-1.6738844858717024,0.4786726729524007,-0.2577245810426765,0.587829962219033,0.04591111475516458,-0.2260154671772238,0.1257411780298563
0.40476706625092973,-1.0311670548348049,-0.5949994903380358,0.02935988719634144,-0.1992716011984175,-0.13905548155380962,-0.23395780521097698
0.9796459701168126,-1.1309027313057163,-0.5762764474659919,0.17902478991373996,-0.18187093522949924,-0.1915136481226526,-0.35875191342900153
2.904780402396831,1.3449112461909836,-0.8125926255092767,0.2615973900828793,-0.17866499867978022,-0.1797547110879175,-0.16167161240259484
-1.3479730704199224,0.2015375203222467,-0.3222796996213474,0.6631088183979568,0.22362924461461492,-0.20549069929290423,-0.3694125261757798
-0.5982040597349632,-0.4754289522299722,-0.4077108785830253,0.6204480918542529,0.08840856680691558,1.0231753952952427,-0.21757324442754544
-0.6157893456712105,-0.18726424623999258,-0.4493791830747111,0.5687659188714996,0.10011677072418376,1.0508826690051032,-0.19235730467535422
-0.8191759381525762,-0.47412372264904873,-0.6681283445114291,-0.3391694558500312,-0.24873653628315712,-0.0066264156626375395,0.1202046172496769
2.400497133317818,3.8945600134486105,0.14316372633913838,-0.7935222333216884,-0.2922067168744428,0.16187074253914308,0.056173954220181496
-0.20013165923703008,0.7394880686406208,1.0653720182322584,0.3787891873336549,-0.1285484154135859,-0.2578207464404787,-0.14613447796918339
-0.9533066333557352,-0.20472080920626262,-0.6902629063426252,-0.40713435411178717,-0.2715899602039385,0.01648048239886151,0.2353242231856004
-0.6607264965252814,0.862864897671797,-0.3016889791334276,0.7606979768040877,0.09440103719861995,-0.2696717115547409,-0.03786773359457366
1.7441628507130968,1.5336354496298596,1.01214958645693,0.7180602936113001,-0.09827546495113945,-0.36230924865994585,-0.3058254151103738
0.07181701239636594,-0.6407873526039874,0.017280172144747787,-0.6685550967940597,0.9429912090394943,-0.017377523041459047,-0.019733593131323227
-1.6417893873023706,0.6881431302807302,-0.3070857401017597,0.5523085863309857,0.08829412104431536,-0.19647044620561296,0.06089952707191486
-1.6608594527324645,0.3513086550809729,-0.8561589561605436,-0.6975082646331321,-0.14111931299587302,0.17367377797134614,0.11487698394410151
-0.4449078924908395,-0.43342445774195254,-0.5419370787776645,-0.20359294571254344,-0.44710202367716995,-0.11623240764167227,0.539618653723412
-1.2912490689791178,0.42294055992501406,1.0112078660170734,0.13891932447952443,-0.03154091520304627,-0.14426774167696263,-0.296271482994797
-0.7380138065707456,0.837499436800806,0.8843546817052399,-0.0791063849711952,-0.3219249017820047,1.1218118485164117,0.425206367355636
1.1905726079554142,-0.3926645489071306,-0.31470484933239656,1.060518320577128,0.007894715566269363,0.835724562904272,-0.22784446039301387
-0.6612561741010643,0.07760456392264607,-0.18963913071413208,0.8898222765968128,0.06254418113594752,-0.34077818614662403,-0.10101000643805016
1.6376317716657451,-0.4798851167326532,0.33089985556445833,-0.1925769516784927,0.4702301292314754,-0.3347225296416308,0.9119091282585047
-1.997716366816481,0.6400711290224914,-0.3112295340943534,0.4741843950907308,0.08669992997834135,-0.16852534697447147,0.09796480867736769
1.1940540251471992,-1.2396659854664211,0.044938445714140796,1.303439580789923,-0.42211119854055623,0.6014508886980879,0.6135650680696545
-0.8846347996220834,-0.09686706890168056,-0.15118667587455292,0.8733447412486567,0.021772399826779785,-0.34979253572077057,-0.01135227229830999
1.7175126013639201,1.8313150763569264,-0.41057908188984765,1.1571572286594685,0.20459932765897132,-0.36862622799484773,-0.4020011557559325
-0.005301685916903946,-0.5885262309539542,0.5597827165729301,0.5858330968099097,1.2342440624603106,-0.37545717675225576,-0.25411749041911147
0.4634904233809112,-0.9315554225905208,-0.6569133323492787,0.005859419674884644,-0.11320704702050582,-0.1027431142379398,-0.421484981195128
-0.005259449461746106,-0.07232550934412202,-0.7003058548213923,-0.2085600157656284,-0.23325010470851898,-0.044082830208151146,0.05893721457699569
-1.3012122762913678,0.2431496408222468,-0.23305006296746192,0.7078799465242094,0.06990039334900845,-0.26770050228780234,-0.01408572232487529
-0.20115711684984872,-0.5679552425881997,-0.0015534454221225113,-0.7465280237453473,0.9462190194921353,0.013994897120331758,0.0175226474730068
2.9663253478427998,4.405461570151534,0.08774565139002143,-0.7408403409018826,-0.272045874391583,0.15681494443462032,0.032220079851493964
-1.508737410789577,0.42389374253719925,-0.3094694146634298,0.6089480550787443,0.15072874644287856,-0.20336828816560806,-0.14423561831691012
-0.47996697595499227,0.0100673761055825,0.6084723936274585,-0.8504248577803077,-0.44691601385246904,0.07129390085754833,0.07479949385655703
-1.3295197529676979,0.3713088654842069,-0.2964240088330403,0.6609249642366369,0.14841613942383056,-0.22439747897115683,-0.16907947735309264
-0.47766886185950397,-0.2817992834807132,0.5845912963042001,-0.8300503491878858,-0.3500010299731907,0.08785382107986447,-0.19910255539809515
-1.628226057742743,0.39411640677445453,-0.2647052017397091,0.6039834252875776,0.07635212311385199,-0.2243438930514585,0.03567432870161042
0.6442001550268016,-1.45265859201066,-0.5769585227089329,0.13531420902017322,-0.13452856037129732,-0.16636141188740444,-0.4842100375592397
-0.8174146688470466,-0.19186624863115292,-0.587927235729608,-0.33339747642898887,-0.43692956232244845,-0.06053849141670875,0.6019021897355737
0.013717050868384838,-0.5616867216488259,1.052453838646834,0.3093261584986524,-0.2885566190946857,0.9629199183614636,0.017099316016831484
-0.40906922160548964,0.427196467454503,0.5511349439897812,-0.9019456821881333,-0.4300643416485069,0.10265698356005488,0.10021912320753663
-0.21814816793923295,-0.3112604184218036,0.07546970050803323,-0.7437684051143628,0.7673626131714335,-0.03641711852252426,0.47550285997382613
0.020488287632605393,-0.04500540076740084,0.6318046105815027,-0.7203870133575464,-0.4496509031678727,0.020886367522586286,0.012810497633572683
0.5869053887107539,-0.08306086811951258,0.300732727868608,0.31045957833433385,1.147151319026931,0.9746512733774546,0.011012977160448429
-1.0025376130082873,0.18980457295074715,0.5666652991227853,-1.0063280826559922,-0.4391014652464868,0.13500462253431303,0.14936579078308287
-0.40463776042620536,-0.17338595045096133,1.1441819025450302,0.4601915433633105,-0.09053739162637985,-0.29224113337610674,-0.3682252705940464
-0.7933021415211693,0.5211095384162548,1.0125930653029331,0.2431275418267548,-0.02805639941438063,-0.18056199263196845,-0.34563804275086846
0.6944799963403583,-1.2224778567447827,-0.6082536099243848,0.109580841037621,-0.12524060884629126,-0.1500671070970349,-0.4714660817294052
0.07568225797326834,0.22908694261085355,-0.8345410806934405,-0.27892333187138046,-0.06573276716718178,0.0376201104457591,-0.28346740504512363
0.5791541534879036,-0.005028670563999913,-0.6918415199091911,-0.07836907354736712,-0.23110454400205177,-0.09102149932845598,-0.002858507992579323
0.4966123641377727,0.03993584566348941,0.5687977880915069,-0.6474983781930819,-0.3379231148536528,0.028589279153659584,-0.2852572168794309
-1.0575085490818206,1.1452581960706043,-0.06936281955861735,0.7408587275099815,-0.3660349061840069,-0.39573995568215725,1.1167715943947503
-0.3136558680498947,-0.4010360787015924,-0.31580774183437493,0.7173029308938953,-0.06422826616327568,0.9423562977882685,0.1130445290136691
-1.539673238224731,0.046695442311733684,-0.1919267311143781,0.6913749085780595,0.028251884491001737,-0.27733800112206675,0.07553729199688726
-0.2069065496852058,-0.3848061255341031,-0.5963403386287741,-0.1776479304098069,-0.35448355708270507,-0.09731298766497946,0.3071239373642247
-0.407192941639249,-0.3443498522571517,-0.673911310085694,-0.26094304662056617,-0.24388384116066117,-0.03225547681034556,0.08326837763437421
0.38646981289238996,-0.9597840709767781,1.1207916448189879,0.46495619090093004,-0.30507999468580266,0.8930192473675261,-0.05781186443493958
1.296560124116685,4.180516919599126,-0.6941851535039558,0.6965467721308318,0.19312050005018513,-0.16015478275686656,0.08206635376759494
1.1334893023832642,-0.6193692814937344,0.7481841807042823,-0.35680671529680646,-0.47406577913448006,-0.13216518534036367,-0.1614223032450637
1.597292693485828,0.6842166786041907,0.5764860571906002,-0.45926118364528584,-0.4216443015588424,-0.05613478323182987,-0.10984177642928025
-1.8013185773718399,0.4681485171609446,-0.3248308921127439,0.5309393747500644,0.1528168110820287,-0.17280596204197057,-0.10702451347595089
-0.07586156812841706,-0.595294141369586,0.05081549876626152,-0.5114318942556915,0.14880626366900193,-0.06798503856028411,0.011092761032620392
-0.9661149681221246,-0.048177465782660384,-0.7776678827154102,-0.4638159218360863,-0.15802113450590394,0.07442592191100154,0.002822402296427765
-1.2739043821049214,0.4482205104641286,1.0081363574515427,0.13895095246721761,-0.03053267852188136,-0.14355112002782683,-0.2962315552041226
2.436736545211205,-1.4320016675927518,-0.23631453221427037,0.6891809397865125,-0.6132060817817306,-0.5169898297137291,0.41006996911779325
0.9766277817473794,-1.2427702748184344,0.03865926165129676,1.2513929983837786,-0.422019634645234,0.620901434711338,0.638320970233627
2.529241541873585,-1.297175264717474,-0.25269591123043295,0.6893496223875424,-0.6078288194821847,-0.5131678475850048,0.41028291733472316
0.11470500900979083,-0.8263430029514471,-0.6331982777933847,-0.07446925267520173,-0.19067188893891063,-0.09417215663017618,-0.18411269063046992
0.376799308644377,-0.11652207741456273,-0.7759087725442408,-0.1492489801187734,-0.08005507225307489,-0.0210233789437632,-0.3459152815290465
-0.26933257229476576,0.33979500367147397,-0.8114937453909219,-0.35924512857196855,-0.1429784271983768,0.04634685536855218,-0.04608643452597109
0.27559532477980586,-0.9018780422605037,-0.6307283162490047,-0.028859469509617045,-0.1718752887368126,-0.10686720802932682,-0.25934696543894725
-0.13704900319845992,-0.4490543577022285,0.9661134876622393,0.2261213424846405,-0.17507831438728666,1.030023435953485,-0.20664224697732558
-0.10862553235465072,-0.6261069734117194,0.35672818129676376,0.2317161202625809,1.125816145986265,0.9885651284349382,0.047296484197769946
-1.1936251078612112,0.583397958822819,-0.37200383823003497,0.6375652183415796,0.2389666162266279,-0.18489666460768345,-0.3564290036019005
0.9478090321328744,-1.3817705484185618,-0.15391119938002945,1.176316734070202,-0.07698439529226149,0.7502514957967726,-0.1760458364713989
1.230589025843985,1.5618236031423829,0.43990340870173694,-0.6923553449359617,-0.3856736558615622,0.056666569236082355,0.002967961259408486
-0.8450512871544436,0.1422954379645354,-0.8506213497157917,-0.48720271195250425,-0.06833277312613191,0.11331397283535892,-0.18456126510672488
-1.5475572690042327,0.06754041738697324,-0.3093272576464556,0.6369198240419869,0.218392743080538,-0.1995199005784537,-0.3572437619971108
